Baker Name,Baker Age,Baker Occupation,Hometown,Episode,Series.x,Signature Bake,Show Stopper,result,Baker,Series.y,series,episode,technical
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",5,7,"Danish Pastry Croque Monsieur Kites and Cinnamon Apple, Vanilla Crème Rose Danish","Sausage, Black Pudding and Apple Rounds and Banoffee Whiskey Cups",STAR BAKER,Candice,7,7,8,1
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",5,7,"Danish Pastry Croque Monsieur Kites and Cinnamon Apple, Vanilla Crème Rose Danish","Sausage, Black Pudding and Apple Rounds and Banoffee Whiskey Cups",IN,Candice,7,7,9,3
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",5,7,"Danish Pastry Croque Monsieur Kites and Cinnamon Apple, Vanilla Crème Rose Danish","Sausage, Black Pudding and Apple Rounds and Banoffee Whiskey Cups",WINNER,Candice,7,7,10,2
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",STAR BAKER,Jane,7,7,1,7
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,2,2
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,3,9
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,4,3
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,5,1
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,6,4
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,7,4
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,8,5
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",IN,Jane,7,7,9,1
Jane Beedle,61,Garden designer,Beckenham,5,7,"Orange Pain au Raisins, Raspberry, Chocolate and Almond Danish","Roquefort, Fig and Walnut Parcels and Cherry and Chocolate Cones",Runner-up,Jane,7,7,10,3
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,IN,Rav,7,7,1,8
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,IN,Rav,7,7,2,6
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,IN,Rav,7,7,3,10
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,IN,Rav,7,7,4,9
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,IN,Rav,7,7,5,8
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,OUT,Rav,7,7,6,3
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,NA,Rav,7,7,7,NA
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,NA,Rav,7,7,8,NA
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,NA,Rav,7,7,9,NA
Rav Bansal,28,Student support,Erith,5,7,"Cinnamon Swirls and Pecan, Walnut and Maple Plaits",Chinese Style Prawn Filo Tartlets and Spiced White Chocolate and Hazelnut Samosas,NA,Rav,7,7,10,NA
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,1,1
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,2,11
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,3,5
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,4,8
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,5,3
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,6,7
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,7,6
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",IN,Selasi,7,7,8,3
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",OUT,Selasi,7,7,9,4
Selasi Gbormittah,30,Client service associate,London,5,7,"Rhubarb, Mango and Ginger Plait, and Pineapple and Coconut Pinwheels","Parma Ham, Asparagus and Cheese Filo Cigars and Coffee Cream Filo Cups",NA,Selasi,7,7,10,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,7,7,1,2
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,7,7,2,7
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,STAR BAKER,Tom,7,7,3,4
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,7,7,4,5
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,7,7,5,4
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,STAR BAKER,Tom,7,7,6,1
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,OUT,Tom,7,7,7,5
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,7,8,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,7,9,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,7,10,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,7,8,1,7
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,7,8,2,5
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,7,8,3,4
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,OUT,Tom,7,8,4,5
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,8,5,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,8,6,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,8,7,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,8,8,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,8,9,NA
Tom Gilliford,26,Project engagement manager,Rochdale,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,7,8,10,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,8,7,1,2
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,8,7,2,7
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,STAR BAKER,Tom,8,7,3,4
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,8,7,4,5
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,8,7,5,4
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,STAR BAKER,Tom,8,7,6,1
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,OUT,Tom,8,7,7,5
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,7,8,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,7,9,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,7,10,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,8,8,1,7
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,8,8,2,5
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,IN,Tom,8,8,3,4
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,OUT,Tom,8,8,4,5
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,8,5,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,8,6,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,8,7,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,8,8,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,8,9,NA
Tom Hetherington,29,Architect,Edinburgh,5,7,Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers,Yin and Yang Amuse-bouche,NA,Tom,8,8,10,NA
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",IN,Val,7,7,1,10
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",IN,Val,7,7,2,5
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",IN,Val,7,7,3,1
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",IN,Val,7,7,4,6
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",OUT,Val,7,7,5,7
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",NA,Val,7,7,6,NA
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",NA,Val,7,7,7,NA
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",NA,Val,7,7,8,NA
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",NA,Val,7,7,9,NA
Val Stones,66,"Semi-retired, Substitute teacher",Yeovil,5,7,"Pecan and Maple Syrup Pinwheels and Apple, Sultana and Cinnamon Swirls","Caramelised Red Onion, Goats Cheese Tartlets and Mincemeat and Apple Spiced Parcels",NA,Val,7,7,10,NA
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,IN,Andrew,7,7,1,12
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,IN,Andrew,7,7,2,4
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,IN,Andrew,7,7,3,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,IN,Andrew,7,7,4,4
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,IN,Andrew,7,7,5,6
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,IN,Andrew,7,7,6,6
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,STAR BAKER,Andrew,7,7,7,1
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,IN,Andrew,7,7,8,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,STAR BAKER,Andrew,7,7,9,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",6,7,Tangy Lime and Ginger Meringue Pie,Spring Elderflower Trio,Runner-up,Andrew,7,7,10,1
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,IN,Benjamina,7,7,1,6
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,IN,Benjamina,7,7,2,3
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,IN,Benjamina,7,7,3,6
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,STAR BAKER,Benjamina,7,7,4,1
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,IN,Benjamina,7,7,5,5
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,IN,Benjamina,7,7,6,2
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,IN,Benjamina,7,7,7,3
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,OUT,Benjamina,7,7,8,4
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,NA,Benjamina,7,7,9,NA
Benjamina Ebuehi,23,Teaching assistant,South London,6,7,Grapefruit and Ginger Meringue Pie,Floral Tea Cake,NA,Benjamina,7,7,10,NA
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,IN,Candice,7,7,1,5
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,STAR BAKER,Candice,7,7,2,8
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,IN,Candice,7,7,3,3
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,IN,Candice,7,7,4,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,STAR BAKER,Candice,7,7,5,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,IN,Candice,7,7,6,5
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,IN,Candice,7,7,7,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,STAR BAKER,Candice,7,7,8,1
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,IN,Candice,7,7,9,3
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",6,7,"Lime, Coconut and Lemongrass Sugar Meringue Pie",Four Seasons Cake,WINNER,Candice,7,7,10,2
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,STAR BAKER,Jane,7,7,1,7
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,2,2
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,3,9
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,4,3
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,5,1
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,6,4
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,7,4
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,8,5
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,IN,Jane,7,7,9,1
Jane Beedle,61,Garden designer,Beckenham,6,7,Lime and Coconut Meringue Pie,Three Tier Orange Cake with a Floral Chocolate Collar,Runner-up,Jane,7,7,10,3
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,IN,Rav,7,7,1,8
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,IN,Rav,7,7,2,6
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,IN,Rav,7,7,3,10
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,IN,Rav,7,7,4,9
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,IN,Rav,7,7,5,8
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,OUT,Rav,7,7,6,3
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,NA,Rav,7,7,7,NA
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,NA,Rav,7,7,8,NA
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,NA,Rav,7,7,9,NA
Rav Bansal,28,Student support,Erith,6,7,Mandarin Margarita Meringue Pie,Blossom Cake,NA,Rav,7,7,10,NA
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,1,1
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,2,11
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,3,5
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,4,8
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,5,3
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,6,7
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,7,6
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,IN,Selasi,7,7,8,3
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,OUT,Selasi,7,7,9,4
Selasi Gbormittah,30,Client service associate,London,6,7,"Grapefruit, Orange and Mint Meringue Pie",Three Tiered Ombré Floral Cake,NA,Selasi,7,7,10,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,7,7,1,2
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,7,7,2,7
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,STAR BAKER,Tom,7,7,3,4
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,7,7,4,5
